flight_id,flight_date,carrier_code,flight_number,tail_number,origin_airport,dest_airport,sched_dep_time,dep_time,dep_delay,taxi_out,sched_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,distance,air_time,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
42972,2024-02-23,UA,2407,N198UA,LAX,DFW,08:05,08:31,26,15,11:30,11:58,28,0,,0,1232,183,17,4,5,0,2
42973,2024-05-11,DL,5743,N126DL,EWR,DEN,21:35,21:31,-4,23,01:47,01:48,1,0,,0,1601,229,0,0,0,0,0
42974,2024-11-10,OO,4719,N183OO,DTW,SLC,13:30,13:46,16,20,17:29,17:44,15,0,,0,1477,215,5,5,5,0,0
42975,2024-04-03,AA,5500,N199AA,BNA,SFO,04:30,04:30,0,15,09:33,09:34,1,0,,0,1964,277,0,0,0,0,0
42976,2024-02-15,HA,1069,N126HA,LAX,MIA,18:45,18:41,-4,18,00:36,00:35,-1,0,,0,2338,327,0,0,0,0,0
42977,2024-12-15,AS,4173,N107AS,MCO,BOS,09:55,09:59,4,18,13:11,13:09,-2,0,,0,1122,165,0,0,0,0,0
42978,2024-04-08,MQ,2116,N179MQ,SFO,DEN,15:55,15:53,-2,19,18:47,18:36,-11,0,,0,965,140,0,0,0,0,0
42979,2024-08-21,AA,903,N175AA,JFK,SEA,12:15,12:15,0,23,18:14,18:21,7,0,,0,2415,339,0,0,0,0,0
42980,2024-09-25,AA,4720,N107AA,SFO,SLC,18:30,20:10,100,14,20:30,22:11,101,0,,0,598,103,38,1,18,0,44
42981,2024-02-06,DL,3101,N200DL,MSP,PHX,10:10,10:09,-1,20,13:43,13:44,1,0,,0,1275,185,0,0,0,0,0
42982,2024-03-15,MQ,5339,N104MQ,MIA,DTW,15:30,15:30,0,22,18:50,18:48,-2,0,,0,1148,168,0,0,0,0,0
42983,2024-02-27,WN,1636,N182WN,CLT,FLL,07:00,06:56,-4,18,09:14,09:09,-5,0,,0,633,105,0,0,0,0,0
42984,2024-01-19,AA,4894,N191AA,PHL,BOS,05:45,05:45,0,20,07:09,07:14,5,0,,0,280,61,0,0,0,0,0
42985,2024-07-06,UA,3060,N105UA,SAN,PHL,07:00,06:59,-1,19,12:50,12:50,0,0,,0,2365,327,0,0,0,0,0
42986,2024-05-18,OO,4651,N173OO,BWI,PHL,09:35,09:34,-1,9,10:35,10:32,-3,0,,0,120,36,0,0,0,0,0
42987,2024-05-22,AA,2387,N208AA,IAD,PDX,16:10,16:10,0,19,21:56,22:03,7,0,,0,2321,326,0,0,0,0,0
42988,2024-04-17,NK,5208,N135NK,IAH,BWI,10:20,10:19,-1,19,13:47,13:47,0,0,,0,1234,183,0,0,0,0,0
42989,2024-08-08,DL,1344,N194DL,JFK,DFW,22:25,22:39,14,28,02:15,02:32,17,0,,0,1389,198,8,2,2,0,5
42990,2024-05-24,AS,847,N104AS,BOS,DAL,10:15,10:12,-3,13,14:23,14:20,-3,0,,0,1552,225,0,0,0,0,0
42991,2024-12-11,UA,4428,N201UA,SFO,DEN,05:35,05:36,1,23,08:24,08:30,6,0,,0,965,148,0,0,0,0,0
42992,2024-01-05,AA,1607,N152AA,SFO,ORD,11:50,12:11,21,17,16:37,16:51,14,0,,0,1842,257,0,0,0,0,0
42993,2024-02-25,HA,2006,N147HA,EWR,MCO,16:30,16:48,18,15,19:15,19:29,14,0,,0,938,141,0,0,0,0,0
42994,2024-09-11,WN,196,N150WN,BWI,DAL,15:45,15:44,-1,15,19:03,19:09,6,0,,0,1207,183,0,0,0,0,0
42995,2024-08-09,UA,4277,N145UA,SFO,AUS,08:40,09:22,42,24,12:45,13:28,43,0,,0,1502,211,13,16,13,0,1
42996,2024-12-25,UA,4695,N192UA,ATL,MDW,07:40,07:40,0,22,09:41,09:46,5,0,,0,591,98,0,0,0,0,0
42997,2024-02-17,DL,2601,N164DL,AUS,DEN,08:15,08:11,-4,26,10:45,10:51,6,0,,0,776,127,0,0,0,0,0
42998,2024-10-30,UA,2883,N119UA,IAH,MIA,14:10,14:03,-7,8,17:02,16:49,-13,0,,0,963,149,0,0,0,0,0
42999,2024-06-11,AS,5074,N130AS,PHL,SFO,17:10,17:23,13,20,23:21,23:44,23,0,,0,2515,351,7,1,7,0,8
43000,2024-08-23,F9,5947,N195F9,SLC,TPA,05:20,05:23,3,19,10:08,10:15,7,0,,0,1885,268,0,0,0,0,0
43001,2024-09-04,F9,3891,N137F9,SAN,ATL,14:35,14:57,22,8,19:27,19:35,8,0,,0,1888,263,0,0,0,0,0
43002,2024-12-30,F9,1444,N192F9,SFO,SAN,11:20,11:14,-6,15,13:04,13:02,-2,0,,0,447,82,0,0,0,0,0
43003,2024-04-09,G4,4511,N133G4,IAD,AUS,08:10,08:06,-4,17,11:42,11:47,5,0,,0,1295,198,0,0,0,0,0
43004,2024-01-21,UA,2955,N143UA,MCO,BOS,13:45,14:08,23,10,16:53,17:13,20,0,,0,1122,168,2,4,11,0,3
43005,2024-04-11,UA,5554,N131UA,MIA,PDX,15:05,15:05,0,25,21:51,22:05,14,0,,0,2697,384,0,0,0,0,0
43006,2024-01-05,DL,3624,N167DL,FLL,SAN,07:40,07:34,-6,24,13:23,13:23,0,0,,0,2265,318,0,0,0,0,0
43007,2024-07-15,AA,2435,N202AA,DTW,BOS,19:05,19:01,-4,21,21:17,21:14,-3,0,,0,631,104,0,0,0,0,0
43008,2024-05-28,AA,2497,N142AA,PHL,AUS,09:40,10:31,51,25,13:39,14:30,51,0,,0,1428,206,12,25,14,0,0
43009,2024-12-10,WN,729,N183WN,SFO,PHX,07:45,08:12,27,31,10:02,10:40,38,0,,0,650,105,6,8,23,0,1
43010,2024-11-25,AA,3237,N184AA,TPA,LAS,17:20,17:15,-5,14,22:20,22:15,-5,0,,0,1981,281,0,0,0,0,0
43011,2024-07-29,WN,3880,N154WN,ORD,LAX,14:25,14:24,-1,11,18:52,18:51,-1,0,,0,1741,251,0,0,0,0,0
43012,2024-06-08,UA,5705,N146UA,PHX,ORD,02:35,02:31,-4,19,06:26,06:25,-1,0,,0,1437,207,0,0,0,0,0
43013,2024-05-25,OO,5532,N131OO,ORD,JFK,17:40,18:26,46,10,20:01,20:47,46,0,,0,738,120,13,22,7,0,4
43014,2024-02-27,UA,1609,N143UA,ORD,IAD,13:05,13:13,8,15,15:10,15:12,2,0,,0,587,101,0,0,0,0,0
43015,2024-12-19,F9,2833,N123F9,MCO,SFO,19:10,19:11,1,20,01:13,01:16,3,0,,0,2442,341,0,0,0,0,0
43016,2024-08-27,DL,2209,N216DL,CLT,BNA,19:35,19:33,-2,24,21:06,21:10,4,0,,0,328,67,0,0,0,0,0
43017,2024-03-19,DL,2511,N125DL,LAX,BNA,23:35,23:34,-1,16,04:12,04:11,-1,0,,0,1794,254,0,0,0,0,0
43018,2024-05-31,B6,5901,N210B6,PHX,MCO,16:50,16:48,-2,21,21:37,21:35,-2,0,,0,1845,261,0,0,0,0,0
43019,2024-01-05,AS,4796,N186AS,MIA,DFW,17:20,17:18,-2,17,20:29,20:27,-2,0,,0,1120,165,0,0,0,0,0
43020,2024-06-29,DL,4332,N116DL,DTW,SFO,05:55,05:53,-2,24,11:20,11:17,-3,0,,0,2074,293,0,0,0,0,0
43021,2024-12-17,UA,1982,N152UA,JFK,IAH,13:35,13:35,0,31,17:31,17:44,13,0,,0,1415,207,0,0,0,0,0
43022,2024-07-19,DL,2398,N155DL,MDW,DAL,08:25,08:24,-1,21,10:56,11:01,5,0,,0,794,128,0,0,0,0,0
43023,2024-05-12,DL,1181,N104DL,PHX,DTW,21:45,21:41,-4,16,02:07,02:02,-5,0,,0,1667,236,0,0,0,0,0
43024,2024-05-01,OO,3622,N180OO,BWI,SFO,09:45,09:42,-3,19,15:53,15:46,-7,0,,0,2451,341,0,0,0,0,0
43025,2024-06-17,AA,4471,N187AA,FLL,SLC,16:30,16:28,-2,18,21:48,,9,0,,1,2081,302,0,0,0,0,0
43026,2024-12-19,UA,3518,N217UA,LAS,IAD,09:40,10:26,46,14,14:50,15:27,37,0,,0,2061,278,26,5,5,0,1
43027,2024-12-11,AS,457,N217AS,FLL,EWR,04:10,04:34,24,14,07:18,07:26,8,0,,0,1066,151,0,0,0,0,0
43028,2024-11-03,OO,5666,N185OO,IAD,DEN,19:40,19:36,-4,25,23:36,23:38,2,0,,0,1449,208,0,0,0,0,0
43029,2024-04-07,DL,5141,N197DL,CLT,DFW,16:15,16:14,-1,16,19:02,18:57,-5,0,,0,934,139,0,0,0,0,0
43030,2024-10-08,AA,4045,N101AA,FLL,MDW,12:50,13:11,21,16,16:12,16:24,12,0,,0,1169,165,0,0,0,0,0
43031,2024-09-24,WN,2819,N210WN,SEA,PDX,18:55,18:50,-5,21,19:59,19:52,-7,0,,0,129,37,0,0,0,0,0
43032,2024-11-21,WN,5922,N104WN,IAH,DEN,17:10,17:08,-2,13,19:44,19:43,-1,0,,0,862,134,0,0,0,0,0
43033,2024-12-05,UA,1044,N133UA,ATL,BNA,12:25,12:22,-3,18,13:39,13:33,-6,0,,0,214,47,0,0,0,0,0
43034,2024-01-19,WN,2278,N159WN,BNA,CLT,14:55,14:55,0,23,16:28,16:24,-4,0,,0,328,58,0,0,0,0,0
43035,2024-05-11,DL,2108,N103DL,IAH,SAN,10:45,10:44,-1,22,14:24,14:32,8,0,,0,1301,191,0,0,0,0,0
43036,2024-04-05,AA,1613,N209AA,EWR,FLL,20:50,20:49,-1,16,23:53,00:02,9,0,,0,1066,166,0,0,0,0,0
43037,2024-07-28,F9,226,N173F9,DFW,LAS,08:25,08:19,-6,21,11:29,11:24,-5,0,,0,1053,159,0,0,0,0,0
43038,2024-01-05,B6,2084,N194B6,PHL,ORD,15:30,15:41,11,20,17:39,17:56,17,0,,0,676,108,8,2,4,2,1
43039,2024-05-07,WN,1963,N110WN,PHL,SLC,18:10,18:10,0,12,23:04,23:04,0,0,,0,1922,273,0,0,0,0,0
43040,2024-02-23,WN,5931,N108WN,EWR,LAS,17:50,17:50,0,22,23:24,23:40,16,0,,0,2222,316,6,1,3,0,6
43041,2024-07-16,AA,5447,N107AA,DFW,ORD,21:05,21:10,5,21,23:38,23:44,6,0,,0,802,125,0,0,0,0,0
43042,2024-07-24,AA,3037,N194AA,LAS,SAN,04:55,05:21,26,21,06:17,06:43,26,0,,0,259,56,23,0,0,0,3
43043,2024-06-28,OO,4482,N131OO,EWR,PDX,15:40,15:44,4,19,21:42,21:49,7,0,,0,2427,341,0,0,0,0,0
43044,2024-08-28,DL,745,N204DL,TPA,IAD,06:10,06:04,-6,19,08:41,08:42,1,0,,0,813,128,0,0,0,0,0
43045,2024-09-30,UA,1171,N139UA,CLT,SAN,04:55,04:53,-2,13,10:10,10:09,-1,0,,0,2072,294,0,0,0,0,0
43046,2024-11-15,DL,116,N174DL,AUS,IAH,17:45,17:40,-5,22,18:56,19:03,7,0,,0,140,48,0,0,0,0,0
43047,2024-05-17,AA,4546,N196AA,LAS,SAN,16:45,16:46,1,13,18:07,18:01,-6,0,,0,259,54,0,0,0,0,0
43048,2024-01-23,AA,414,N185AA,TPA,BWI,07:25,07:23,-2,20,10:06,10:03,-3,0,,0,844,129,0,0,0,0,0
43049,2024-04-29,DL,4552,N146DL,DEN,MDW,14:25,14:20,-5,21,17:08,17:03,-5,0,,0,893,138,0,0,0,0,0
43050,2024-04-24,DL,1436,N205DL,LAX,SFO,12:00,11:52,-8,11,13:28,13:25,-3,0,,0,338,72,0,0,0,0,0
43051,2024-03-22,G4,783,N153G4,DFW,ATL,15:15,15:14,-1,26,17:40,17:45,5,0,,0,730,114,0,0,0,0,0
43052,2024-07-14,AA,5279,N109AA,DAL,IAD,07:25,07:21,-4,17,10:48,10:44,-4,0,,0,1162,174,0,0,0,0,0
43053,2024-06-28,WN,328,N110WN,MDW,PHL,15:00,15:29,29,17,17:09,17:35,26,0,,0,667,106,6,11,4,0,5
43054,2024-12-17,B6,2703,N176B6,CLT,BNA,07:50,09:25,95,20,09:19,10:59,100,0,,0,328,66,28,23,36,0,13
43055,2024-06-23,WN,3283,N188WN,DAL,MIA,06:00,05:58,-2,14,09:06,09:06,0,0,,0,1109,170,0,0,0,0,0
43056,2024-07-16,UA,1323,N197UA,MCO,DFW,18:15,18:11,-4,26,21:12,21:16,4,0,,0,983,151,0,0,0,0,0
43057,2024-01-26,UA,3928,N176UA,FLL,ORD,18:35,18:35,0,20,21:51,21:57,6,0,,0,1184,178,0,0,0,0,0
43058,2024-04-08,F9,957,N164F9,PHX,TPA,11:25,11:25,0,15,16:03,16:01,-2,0,,0,1785,257,0,0,0,0,0
43059,2024-08-20,WN,2389,N172WN,BOS,PHL,20:50,21:30,40,12,22:09,22:53,44,0,,0,280,66,3,29,4,0,8
43060,2024-07-09,AA,3399,N175AA,LAX,ORD,08:00,08:00,0,20,12:34,12:38,4,0,,0,1741,252,0,0,0,0,0
43061,2024-03-06,AA,784,N194AA,EWR,FLL,06:25,06:30,5,26,09:29,09:37,8,0,,0,1066,158,0,0,0,0,0
43062,2024-09-02,UA,3280,N151UA,MSP,IAH,16:20,17:35,75,21,19:26,20:28,62,0,,0,1036,141,11,0,28,0,23
43063,2024-04-13,AA,3015,N206AA,BNA,TPA,19:40,20:28,48,12,21:46,22:33,47,0,,0,613,102,2,6,12,0,27
43064,2024-07-09,NK,1815,N140NK,TPA,MDW,12:50,12:48,-2,14,15:39,15:39,0,0,,0,999,154,0,0,0,0,0
43065,2024-05-20,HA,3499,N110HA,EWR,FLL,11:35,11:35,0,16,14:39,14:45,6,0,,0,1066,161,0,0,0,0,0
43066,2024-06-27,DL,1791,N111DL,JFK,EWR,15:00,14:56,-4,22,16:03,16:00,-3,0,,0,120,38,0,0,0,0,0
43067,2024-09-17,UA,217,N170UA,DEN,SAN,09:45,09:42,-3,18,12:26,12:16,-10,0,,0,852,129,0,0,0,0,0
43068,2024-06-23,B6,2217,N113B6,PHL,LAX,07:20,07:17,-3,19,13:21,13:20,-1,0,,0,2396,330,0,0,0,0,0
43069,2024-06-12,DL,1271,N187DL,PDX,MDW,17:40,17:36,-4,19,22:17,22:14,-3,0,,0,1746,249,0,0,0,0,0
43070,2024-01-19,WN,2392,N213WN,MDW,MIA,19:10,19:11,1,20,22:36,22:35,-1,0,,0,1184,176,0,0,0,0,0
43071,2024-01-20,WN,5611,N140WN,SEA,MIA,18:50,19:25,35,13,01:29,02:01,32,0,,0,2721,375,18,1,8,0,5
43072,2024-10-13,B6,5195,N164B6,BWI,SLC,16:25,16:51,26,16,21:10,21:33,23,0,,0,1860,255,4,6,3,0,10
43073,2024-12-26,OO,619,N127OO,LAS,CLT,08:10,08:09,-1,17,13:04,13:09,5,0,,0,1912,272,0,0,0,0,0
43074,2024-08-26,UA,3547,N195UA,SFO,SAN,17:45,,0,0,19:29,,0,1,A,0,447,0,0,0,0,0,0
43075,2024-02-13,AA,3911,N157AA,SFO,SEA,06:50,06:50,0,16,09:07,09:04,-3,0,,0,679,110,0,0,0,0,0
43076,2024-07-14,DL,2635,N200DL,ORD,MSP,05:15,,0,0,06:47,,0,1,C,0,334,0,0,0,0,0,0
43077,2024-07-13,NK,4335,N218NK,SFO,DEN,06:20,08:11,111,27,09:16,11:02,106,0,,0,965,137,27,5,18,1,55
43078,2024-12-22,DL,1980,N135DL,DFW,DAL,12:10,12:09,-1,23,13:15,13:15,0,0,,0,120,38,0,0,0,0,0
43079,2024-12-10,G4,2991,N151G4,CLT,EWR,19:20,19:18,-2,16,21:16,21:14,-2,0,,0,528,89,0,0,0,0,0
43080,2024-02-18,WN,3301,N154WN,SAN,SFO,10:30,10:32,2,17,12:08,12:21,13,0,,0,447,85,0,0,0,0,0
43081,2024-02-28,DL,2520,N109DL,LAX,IAH,10:20,10:16,-4,22,14:04,14:09,5,0,,0,1377,206,0,0,0,0,0
43082,2024-05-11,UA,180,N139UA,DEN,ORD,10:05,10:03,-2,22,12:54,12:48,-6,0,,0,886,136,0,0,0,0,0
43083,2024-06-15,WN,893,N193WN,DAL,DFW,09:40,09:40,0,17,10:44,10:42,-2,0,,0,120,42,0,0,0,0,0
43084,2024-05-14,WN,390,N139WN,PHL,MCO,06:55,07:17,22,12,09:32,09:35,3,0,,0,863,119,0,0,0,0,0
43085,2024-03-29,DL,5363,N160DL,DEN,FLL,22:15,22:13,-2,17,02:42,02:28,-14,0,,0,1702,232,0,0,0,0,0
43086,2024-09-27,WN,3749,N157WN,CLT,ORD,08:40,08:42,2,8,10:40,10:32,-8,0,,0,599,98,0,0,0,0,0
43087,2024-09-19,OO,1536,N154OO,TPA,DFW,22:55,22:45,-10,15,01:42,01:30,-12,0,,0,928,139,0,0,0,0,0
43088,2024-04-25,WN,3835,N218WN,CLT,FLL,12:05,12:01,-4,15,14:17,14:13,-4,0,,0,633,108,0,0,0,0,0
43089,2024-07-14,WN,5113,N111WN,BWI,ORD,12:45,13:03,18,18,14:56,15:03,7,0,,0,620,99,0,0,0,0,0
43090,2024-12-19,B6,3035,N165B6,ORD,SFO,11:05,11:20,15,19,15:48,16:10,22,0,,0,1842,268,6,8,7,0,1
43091,2024-04-17,UA,201,N182UA,FLL,SEA,10:10,,0,0,16:50,,0,1,A,0,2714,0,0,0,0,0,0
43092,2024-12-27,B6,5334,N197B6,DEN,IAD,03:30,03:41,11,27,07:25,07:39,14,0,,0,1449,203,0,0,0,0,0
43093,2024-02-16,DL,2652,N182DL,IAH,DTW,07:55,07:53,-2,21,11:03,11:09,6,0,,0,1075,165,0,0,0,0,0
43094,2024-08-28,OO,3231,N152OO,PHL,DTW,18:15,18:36,21,23,20:01,20:28,27,0,,0,452,79,9,2,2,0,14
43095,2024-11-04,UA,3205,N165UA,SAN,PHX,21:40,22:14,34,18,23:05,23:49,44,0,,0,304,68,12,2,20,0,10
43096,2024-08-17,UA,3720,N162UA,IAH,ATL,07:25,07:25,0,22,09:44,09:46,2,0,,0,688,112,0,0,0,0,0
43097,2024-09-01,B6,2092,N185B6,BOS,PHL,15:25,15:18,-7,16,16:46,16:38,-8,0,,0,280,54,0,0,0,0,0
43098,2024-11-11,WN,4679,N100WN,TPA,MSP,11:50,11:50,0,13,15:23,15:18,-5,0,,0,1308,190,0,0,0,0,0
43099,2024-09-06,AA,4899,N135AA,DFW,DAL,15:25,15:25,0,18,16:29,16:27,-2,0,,0,120,35,0,0,0,0,0
43100,2024-03-17,AA,2611,N192AA,BOS,IAD,11:30,11:29,-1,30,13:17,13:24,7,0,,0,412,74,0,0,0,0,0
43101,2024-03-02,WN,3436,N159WN,DFW,MDW,14:50,14:49,-1,30,17:22,17:29,7,0,,0,797,123,0,0,0,0,0
43102,2024-02-28,UA,1068,N193UA,FLL,AUS,06:35,06:35,0,16,09:47,09:53,6,0,,0,1103,172,0,0,0,0,0
43103,2024-08-25,UA,1178,N174UA,FLL,IAD,10:45,,0,0,13:29,,0,1,A,0,903,0,0,0,0,0,0
43104,2024-07-07,AS,2323,N152AS,ATL,EWR,12:20,12:20,0,16,14:43,14:40,-3,0,,0,745,115,0,0,0,0,0
43105,2024-02-25,WN,2312,N151WN,EWR,SFO,07:10,07:09,-1,16,13:28,13:31,3,0,,0,2559,358,0,0,0,0,0
43106,2024-03-18,DL,3492,N185DL,PHX,MIA,17:35,17:29,-6,15,22:35,22:35,0,0,,0,1969,281,0,0,0,0,0
43107,2024-08-09,HA,4764,N149HA,DAL,MSP,17:35,17:36,1,16,20:06,20:03,-3,0,,0,854,128,0,0,0,0,0
43108,2024-02-16,AA,3657,N170AA,BOS,JFK,11:45,11:42,-3,12,12:56,12:45,-11,0,,0,186,44,0,0,0,0,0
43109,2024-05-17,WN,755,N213WN,SEA,DEN,14:35,14:35,0,12,17:32,17:32,0,0,,0,1022,155,0,0,0,0,0
43110,2024-01-24,OO,1428,N118OO,BNA,MIA,10:25,10:22,-3,21,12:53,13:01,8,0,,0,807,132,0,0,0,0,0
43111,2024-01-29,UA,3792,N190UA,SLC,MIA,11:30,11:26,-4,17,16:50,16:40,-10,0,,0,2086,294,0,0,0,0,0
43112,2024-05-14,UA,2293,N178UA,EWR,PHX,11:55,11:54,-1,18,17:18,17:21,3,0,,0,2128,300,0,0,0,0,0
43113,2024-12-16,AS,1356,N102AS,LAX,SLC,08:25,08:21,-4,17,10:27,10:29,2,0,,0,590,104,0,0,0,0,0
43114,2024-12-15,AA,5972,N194AA,ORD,MDW,05:40,05:37,-3,24,06:41,06:45,4,0,,0,120,39,0,0,0,0,0
43115,2024-10-07,UA,2180,N147UA,ORD,TPA,05:55,06:29,34,24,08:59,09:33,34,0,,0,1013,149,25,0,4,0,5
43116,2024-10-18,WN,238,N191WN,MCO,DTW,08:35,09:50,75,19,11:28,12:28,60,0,,0,959,127,7,14,10,0,29
43117,2024-07-07,AA,1226,N117AA,MSP,LAS,19:05,19:00,-5,22,22:44,22:39,-5,0,,0,1297,187,0,0,0,0,0
43118,2024-03-11,AA,2668,N147AA,SFO,BNA,06:00,06:49,49,27,11:05,11:55,50,0,,0,1964,270,5,1,1,0,43
43119,2024-07-24,NK,807,N151NK,LAS,SAN,12:35,12:42,7,16,13:58,13:52,-6,0,,0,259,46,0,0,0,0,0
43120,2024-08-29,DL,3557,N143DL,DEN,EWR,05:00,04:59,-1,21,09:13,09:19,6,0,,0,1601,230,0,0,0,0,0
43121,2024-11-01,DL,1024,N176DL,JFK,ATL,07:25,07:22,-3,22,09:46,09:44,-2,0,,0,759,117,0,0,0,0,0
43122,2024-07-02,AA,4731,N175AA,BWI,DTW,06:40,06:38,-2,16,08:20,08:12,-8,0,,0,408,75,0,0,0,0,0
43123,2024-05-07,AS,433,N147AS,PHX,MCO,17:35,17:31,-4,18,22:23,22:18,-5,0,,0,1845,259,0,0,0,0,0
43124,2024-08-17,AA,3570,N102AA,PHX,BNA,19:10,19:33,23,20,23:06,23:18,12,0,,0,1445,200,0,0,0,0,0
43125,2024-02-10,WN,829,N167WN,MDW,SEA,08:25,08:25,0,20,12:52,13:05,13,0,,0,1729,251,0,0,0,0,0
43126,2024-10-07,AA,5917,N182AA,PDX,EWR,16:25,16:19,-6,18,22:30,22:20,-10,0,,0,2427,339,0,0,0,0,0
43127,2024-06-10,DL,5511,N179DL,SEA,DTW,06:55,06:55,0,24,11:59,11:57,-2,0,,0,1922,267,0,0,0,0,0
43128,2024-11-07,AS,815,N108AS,SLC,MIA,19:50,19:46,-4,16,01:09,01:05,-4,0,,0,2086,294,0,0,0,0,0
43129,2024-12-05,WN,2547,N135WN,ORD,LAS,10:25,10:23,-2,24,14:29,14:34,5,0,,0,1511,222,0,0,0,0,0
43130,2024-06-06,WN,3201,N191WN,DTW,DFW,06:40,06:40,0,16,09:37,09:39,2,0,,0,986,159,0,0,0,0,0
43131,2024-11-19,DL,4931,N121DL,PHX,SLC,09:00,08:56,-4,16,10:51,10:49,-2,0,,0,508,90,0,0,0,0,0
43132,2024-01-21,WN,461,N189WN,FLL,ATL,07:15,07:24,9,25,09:19,09:33,14,0,,0,582,101,0,0,0,0,0
43133,2024-12-12,NK,3400,N129NK,PHL,PHX,17:20,17:51,31,21,22:34,23:04,30,0,,0,2071,283,5,2,3,0,20
43134,2024-01-10,DL,2807,N188DL,SLC,BWI,20:20,20:18,-2,17,01:03,01:08,5,0,,0,1860,267,0,0,0,0,0
43135,2024-03-27,AA,5663,N129AA,DFW,DAL,12:00,11:56,-4,20,13:05,13:01,-4,0,,0,120,38,0,0,0,0,0
43136,2024-02-02,NK,563,N100NK,DTW,LAX,05:20,05:17,-3,20,10:27,10:24,-3,0,,0,1975,281,0,0,0,0,0
43137,2024-12-26,WN,284,N193WN,BWI,EWR,10:00,11:42,102,21,11:13,12:55,102,0,,0,168,44,39,5,52,0,6
43138,2024-12-04,AA,3485,N123AA,SAN,SEA,14:10,14:35,25,23,17:18,17:42,24,0,,0,1052,153,11,1,3,0,9
43139,2024-07-21,AA,3530,N173AA,EWR,LAS,10:50,10:49,-1,25,16:26,16:35,9,0,,0,2222,312,0,0,0,0,0
43140,2024-01-04,OO,1409,N190OO,IAH,DFW,15:50,15:49,-1,18,17:04,17:07,3,0,,0,225,51,0,0,0,0,0
43141,2024-01-23,UA,1307,N123UA,FLL,BNA,13:30,13:27,-3,14,16:02,15:59,-3,0,,0,794,129,0,0,0,0,0
43142,2024-07-15,DL,1508,N163DL,EWR,DFW,04:55,04:52,-3,20,08:43,08:40,-3,0,,0,1370,198,0,0,0,0,0
43143,2024-11-04,WN,2639,N154WN,DAL,FLL,18:30,18:51,21,14,21:37,21:46,9,0,,0,1107,158,0,0,0,0,0
43144,2024-09-30,UA,853,N216UA,ATL,MSP,08:00,07:57,-3,11,10:43,10:33,-10,0,,0,907,137,0,0,0,0,0
43145,2024-09-29,B6,3852,N136B6,MIA,PHL,09:35,09:35,0,23,12:34,12:42,8,0,,0,1015,155,0,0,0,0,0
43146,2024-04-16,DL,242,N209DL,CLT,FLL,17:25,17:27,2,16,19:30,19:36,6,0,,0,633,104,0,0,0,0,0
43147,2024-07-18,AA,2125,N102AA,LAS,MIA,17:55,18:55,60,20,23:29,00:14,45,0,,0,2171,291,15,19,2,0,9
43148,2024-12-08,UA,242,N140UA,MSP,SLC,15:05,15:11,6,17,18:03,18:03,0,0,,0,989,145,0,0,0,0,0
43149,2024-08-02,WN,3909,N135WN,BWI,PHX,18:30,18:30,0,24,23:38,23:37,-1,0,,0,1994,280,0,0,0,0,0
43150,2024-01-02,AA,2319,N207AA,MSP,PDX,10:05,10:04,-1,14,13:50,13:51,1,0,,0,1422,207,0,0,0,0,0
43151,2024-04-30,AA,1578,N161AA,LAS,DEN,08:40,08:38,-2,24,10:53,10:48,-5,0,,0,627,96,0,0,0,0,0
43152,2024-04-12,B6,2278,N187B6,TPA,DEN,17:45,17:57,12,16,21:50,22:02,12,0,,0,1505,220,0,0,0,0,0
43153,2024-05-28,AA,3792,N130AA,PDX,MSP,08:00,08:00,0,17,11:46,11:49,3,0,,0,1422,206,0,0,0,0,0
43154,2024-05-31,UA,5455,N179UA,PDX,DTW,14:15,14:13,-2,17,19:15,19:15,0,0,,0,1948,279,0,0,0,0,0
43155,2024-02-22,UA,5266,N168UA,BOS,EWR,19:45,19:42,-3,14,20:53,20:48,-5,0,,0,201,41,0,0,0,0,0
43156,2024-06-14,AA,1896,N154AA,BWI,EWR,11:40,11:40,0,15,12:48,12:51,3,0,,0,168,46,0,0,0,0,0
43157,2024-11-01,HA,2063,N122HA,SEA,LAS,17:45,17:48,3,27,20:24,20:34,10,0,,0,867,131,0,0,0,0,0
43158,2024-06-15,UA,4941,N217UA,TPA,BNA,06:10,06:09,-1,17,08:18,08:15,-3,0,,0,613,99,0,0,0,0,0
43159,2024-11-11,UA,5410,N119UA,CLT,MSP,15:10,15:14,4,21,18:02,18:06,4,0,,0,930,141,0,0,0,0,0
43160,2024-12-29,B6,2642,N108B6,MIA,BOS,20:40,21:30,50,8,00:04,00:44,40,0,,0,1260,181,7,0,6,0,27
43161,2024-10-21,DL,5673,N132DL,JFK,EWR,16:35,16:36,1,15,17:33,17:34,1,0,,0,120,35,0,0,0,0,0
43162,2024-03-11,MQ,3979,N107MQ,MCO,BWI,19:45,19:42,-3,18,22:16,22:18,2,0,,0,789,130,0,0,0,0,0
43163,2024-05-07,OO,2662,N145OO,DTW,CLT,16:15,17:33,78,23,18:07,19:25,78,0,,0,501,85,7,12,18,0,41
43164,2024-02-02,DL,3698,N108DL,BWI,ATL,08:45,08:44,-1,24,10:49,10:48,-1,0,,0,576,95,0,0,0,0,0
43165,2024-06-05,OO,5523,N127OO,EWR,DFW,17:35,17:31,-4,17,21:16,21:09,-7,0,,0,1370,194,0,0,0,0,0
